2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Char/UseVertical@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Char@IX:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Connection/AutoGen/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Connection/AutoGen@F:	No Formula
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Connection/DirX/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Connection/DirX@F:	No Formula
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Connection/DirY/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Connection/DirY@F:	No Formula
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Connection/Prompt@F:	No Formula
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Connection/Prompt@V:	null
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Connection/Type/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Connection/Type@F:	No Formula
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Connection/X/#text:	0, 0.09842519685039371, 0.4921259842519685, 0.8858267716535433, 0.984251968503937
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Connection/X@F:	0.5*Width, Scratch.Y1/2, Width, Width-Connections.X1, Width/2
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Connection/X@Unit:	MM
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Connection/Y/#text:	0, 0.2952755905511811, 0.5905511811023623
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Connection/Y@F:	0.5*Height, Height, Height*0.5, Height/2
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Connection/Y@Unit:	MM
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Connection@IX:	0, 1, 2, 3
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Control/CanGlue/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Control/Prompt/#text:	Reposition Text
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Control/X/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Control/XCon/#text:	5
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Control/XCon@F:	IF(OR(STRSAME(SHAPETEXT(TheText),""),HideText),5,0)
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Control/XDyn/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Control/XDyn@F:	Controls.TextPosition
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Control/Y/#text:	-1.181102362204724
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Control/YCon/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Control/YDyn/#text:	-1.181102362204724
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Control/YDyn@F:	Controls.TextPosition.Y
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Control@ID:	1
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Control@NameU:	TextPosition
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Event/EventDblClick/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Event/EventDblClick@F:	Inh, OPENTEXTWIN()
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Event/EventDrop/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Event/EventDrop@F:	No Formula
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Event/EventXFMod/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Event/EventXFMod@F:	No Formula
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Event/TheData/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Event/TheData@F:	No Formula
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Event/TheText/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Event/TheText@F:	No Formula
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Fill/FillBkgnd/#text:	#eff1e4, 15
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Fill/FillBkgnd@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Fill/FillBkgndTrans/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Fill/FillBkgndTrans@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Fill/FillForegnd/#text:	#dde2cd, 1
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Fill/FillForegnd@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Fill/FillForegndTrans/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Fill/FillForegndTrans@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Fill/FillPattern/#text:	1
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Fill/FillPattern@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Fill/ShapeShdwObliqueAngle/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Fill/ShapeShdwObliqueAngle@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Fill/ShapeShdwOffsetX/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Fill/ShapeShdwOffsetX@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Fill/ShapeShdwOffsetY/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Fill/ShapeShdwOffsetY@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Fill/ShapeShdwScaleFactor/#text:	1
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Fill/ShapeShdwScaleFactor@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Fill/ShapeShdwType/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Fill/ShapeShdwType@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Fill/ShdwBkgnd/#text:	#ffffff, 1
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Fill/ShdwBkgnd@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Fill/ShdwBkgndTrans/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Fill/ShdwBkgndTrans@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Fill/ShdwForegnd/#text:	#ffffff, 0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Fill/ShdwForegnd@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Fill/ShdwForegndTrans/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Fill/ShdwForegndTrans@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Fill/ShdwPattern/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Fill/ShdwPattern@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Geom/LineTo/X/#text:	-0.1476377952755906, 0, 0.1476377952755906, 0.1968503937007874, 0.2952755905511825, 0.3937007874015762, 0.4921259842519685, 0.4921259842519699, 0.7874015748031497, 0.8366141732283465, 0.984251968503937, 1.131889763779528, 1.181102362204724, 1.181102362204725
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Geom/LineTo/X@F:	(0.5*Height)*TAN(RAD(45)), Geometry1.X1, Geometry1.X2, Geometry1.X2+(0.125*Height), Geometry1.X2-0.125*Height, Geometry1.X3, Geometry1.X4, Width, Width*0, Width*0+Scratch.X1, Width*0.5, Width*1, Width*1+Scratch.X1, Width*1-Scratch.X1, Width-Geometry1.X1
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Geom/LineTo/X@Unit:	MM
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Geom/LineTo/Y/#text:	-1.181102362204724, 0, 0.09842519685039371, 0.2952755905511811, 0.3937007874015748, 0.4921259842519685, 0.5905511811023623, 0.6889763779527559, 0.7874015748031497
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Geom/LineTo/Y@F:	Geometry1.Y1, Geometry1.Y4, Geometry1.Y6, Height, Height*0, Height*0.125, Height*0.375, Height*0.5, Height*0.625, Height*1, Height-(0.125*Height)
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Geom/LineTo/Y@Unit:	MM
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Geom/LineTo@IX:	10, 2, 3, 4, 5, 6, 7, 8, 9
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Geom/MoveTo/X/#text:	-0.1476377952755906, 0, 0.1968503937007874
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Geom/MoveTo/X@F:	Scratch.Y1, Width*0, Width*0-Scratch.X1
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Geom/MoveTo/X@Unit:	MM
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Geom/MoveTo/Y/#text:	0, 0.2952755905511811, 0.3937007874015748
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Geom/MoveTo/Y@F:	Height*0, Height*0.5
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Geom/MoveTo/Y@Unit:	MM
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Geom/MoveTo@IX:	1
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Geom/NoFill/#text:	0, 1
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Geom/NoLine/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Geom/NoLine@F:	No Formula
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Geom/NoShow/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Geom/NoShow@F:	No Formula
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Geom/NoSnap/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Geom/NoSnap@F:	No Formula
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Geom@IX:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Help/Copyright/#text:	Copyright (c) 2006 Microsoft Corporation.  All rights reserved., Copyright 2001 Microsoft Corporation.  All rights reserved.
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Help/HelpTopic/#text:	Vis_SE.chm!#20000, Vis_SFB.chm!#50006, Vis_SFB.chm!#50007, Vis_SFB.chm!#50009, Vis_SFB.chm!#50019, Vis_Sba.chm!#55666
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/LayerMem/LayerMember/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Layout/ConFixedCode/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Layout/ConFixedCode@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Layout/ConLineJumpCode/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Layout/ConLineJumpCode@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Layout/ConLineJumpDirX/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Layout/ConLineJumpDirX@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Layout/ConLineJumpDirY/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Layout/ConLineJumpDirY@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Layout/ConLineJumpStyle/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Layout/ConLineJumpStyle@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Layout/ConLineRouteExt/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Layout/ConLineRouteExt@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Layout/ShapeFixedCode/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Layout/ShapeFixedCode@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Layout/ShapePermeablePlace/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Layout/ShapePermeablePlace@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Layout/ShapePermeableX/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Layout/ShapePermeableX@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Layout/ShapePermeableY/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Layout/ShapePermeableY@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Layout/ShapePlaceFlip/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Layout/ShapePlaceFlip@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Layout/ShapePlowCode/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Layout/ShapePlowCode@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Layout/ShapeRouteStyle/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Layout/ShapeRouteStyle@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Layout/ShapeSplit/#text:	0, 1
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Layout/ShapeSplit@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Layout/ShapeSplittable/#text:	0, 1
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Layout/ShapeSplittable@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Line/BeginArrow/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Line/BeginArrow@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Line/BeginArrowSize/#text:	2
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Line/BeginArrowSize@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Line/EndArrow/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Line/EndArrow@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Line/EndArrowSize/#text:	2
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Line/EndArrowSize@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Line/LineCap/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Line/LineCap@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Line/LineColor/#text:	#000000
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Line/LineColor@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Line/LineColorTrans/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Line/LineColorTrans@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Line/LinePattern/#text:	1
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Line/LinePattern@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Line/LineWeight/#text:	0.003333333333333333
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Line/LineWeight@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Line/LineWeight@Unit:	PT
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Line/Rounding/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Line/Rounding@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/BegTrigger/#text:	0, 1
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/BegTrigger@F:	No Formula, _XFTRIGGER(Sheet.4!EventXFMod)
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/Calendar/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/Calendar@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/Comment@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/DropOnPageScale/#text:	1
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/DropOnPageScale@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/DynFeedback/#text:	0, 2
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/DynFeedback@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/EndTrigger/#text:	0, 1
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/EndTrigger@F:	No Formula, _XFTRIGGER(Sheet.4!EventXFMod)
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/GlueType/#text:	0, 2, 3
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/GlueType@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/HideText/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/HideText@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/IsDropSource/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/IsDropSource@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/LangID/#text:	1033
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/LangID@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/LocalizeMerge/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/LocalizeMerge@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/NoAlignBox/#text:	0, 1
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/NoAlignBox@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/NoCtlHandles/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/NoCtlHandles@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/NoLiveDynamics/#text:	0, 1
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/NoLiveDynamics@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/NoObjHandles/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/NoObjHandles@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/NonPrinting/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/NonPrinting@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/ObjType/#text:	0, 1, 2
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/ObjType@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/ShapeKeywords@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/UpdateAlignBox/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/UpdateAlignBox@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/WalkPreference/#text:	0, 2
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Misc/WalkPreference@F:	Inh
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Prop/Calendar/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Prop/Calendar@F:	No Formula
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Prop/Format/#text:	@
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Prop/Format@F:	No Formula
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Prop/Format@V:	null
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Prop/Invisible/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Prop/Invisible@F:	No Formula
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Prop/Label/#text:	Cost, Duration, Resources
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Prop/LangID/#text:	1033
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Prop/Prompt@F:	No Formula
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Prop/SortKey@F:	No Formula
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Prop/SortKey@V:	null
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Prop/Type/#text:	0, 2, 7
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Prop/Type@F:	No Formula
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Prop/Value/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Prop/Value@F:	No Formula
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Prop/Verify/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Prop/Verify@F:	No Formula
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Prop@ID:	1, 2, 3
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Prop@NameU:	Cost, Duration, Resources
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Protection/LockAspect/#text:	0
2014/01/02 21:02:37 visio_parser.pl /VisioDocument/Masters/Master/Shapes/Shape/Protection/LockAspect@F:	Inh
